Customer_ID,Plan,Contract_Type,Industry,Monthly_Spend_USD,Tenure_Months,NPS_Score,Logins_Per_Month,Days_Since_Last_Login,Churn_Probability,Risk_Tier,Churned,Churn_Probability_Pct
CUST-04183,Business,Monthly,Retail,288.59,8,5,23,0,0.42041672614243214,Medium Risk,0,42.0
CUST-00043,Starter,Annual,Manufacturing,35.98,9,6,22,7,0.42026031515196177,Medium Risk,0,42.0
CUST-02410,Professional,Annual,Marketing,123.82,18,9,15,36,0.42000335280756207,Medium Risk,0,42.0
CUST-03822,Professional,Annual,Technology,123.56,3,6,13,13,0.41992946706554335,Medium Risk,0,42.0
CUST-00871,Professional,Annual,Technology,126.33,7,7,11,13,0.41987637817512036,Medium Risk,0,42.0
CUST-02191,Starter,Annual,Education,27.75,7,10,22,29,0.4198416269077597,Medium Risk,0,42.0
CUST-00701,Professional,Monthly,Marketing,128.46,19,6,14,2,0.4198305704890167,Medium Risk,0,42.0
CUST-00672,Professional,Annual,Finance,127.61,24,9,14,10,0.4196680780219957,Medium Risk,0,42.0
CUST-01948,Professional,Monthly,Retail,103.03,9,9,21,6,0.41953499149490187,Medium Risk,0,42.0
CUST-01514,Enterprise,Monthly,Legal,598.71,4,7,17,5,0.4195182692077908,Medium Risk,0,42.0
CUST-02090,Professional,Two-Year,Legal,116.5,9,2,12,9,0.4194318530441328,Medium Risk,0,41.9
CUST-03115,Professional,Monthly,Finance,98.6,2,10,18,13,0.41926018923759556,Medium Risk,1,41.9
CUST-03227,Starter,Two-Year,Finance,27.22,4,7,19,10,0.41868659633932337,Medium Risk,1,41.9
CUST-00116,Professional,Monthly,Finance,105.37,2,9,30,42,0.4185758240766459,Medium Risk,1,41.9
CUST-00478,Business,Monthly,Manufacturing,239.42,6,8,13,18,0.41853232844977545,Medium Risk,0,41.9
CUST-00634,Business,Annual,Manufacturing,312.98,11,1,15,19,0.41852198801126633,Medium Risk,0,41.9
CUST-03755,Enterprise,Monthly,Healthcare,580.65,17,5,15,1,0.4184884366373366,Medium Risk,0,41.8
CUST-04469,Business,Monthly,Technology,319.38,9,1,19,1,0.418443974983262,Medium Risk,0,41.8
CUST-03454,Professional,Two-Year,Education,116.67,4,3,8,28,0.41835669254287505,Medium Risk,0,41.8
CUST-01845,Starter,Annual,Retail,31.43,12,7,11,4,0.4182041497603925,Medium Risk,0,41.8
CUST-04755,Business,Monthly,Legal,280.76,15,7,22,15,0.41811478739552677,Medium Risk,0,41.8
CUST-02014,Business,Monthly,Retail,283.37,30,10,11,1,0.4180932202006225,Medium Risk,0,41.8
CUST-04824,Professional,Monthly,Healthcare,95.44,17,10,15,8,0.41785241433784787,Medium Risk,1,41.8
CUST-02292,Professional,Monthly,Retail,126.48,10,4,19,1,0.41779971902331825,Medium Risk,0,41.8
CUST-01505,Business,Annual,Marketing,238.23,2,10,19,0,0.4177058830747341,Medium Risk,1,41.8
CUST-01737,Business,Annual,Retail,318.19,16,1,24,22,0.41765937429612227,Medium Risk,0,41.8
CUST-02471,Professional,Monthly,Technology,96.31,15,5,20,1,0.4176032533724079,Medium Risk,0,41.8
CUST-04999,Business,Monthly,Legal,283.8,20,3,19,2,0.41751604407891024,Medium Risk,0,41.8
CUST-01528,Starter,Two-Year,Manufacturing,37.54,23,9,16,33,0.41729569220991863,Medium Risk,0,41.7
CUST-03543,Business,Annual,Retail,245.53,11,4,14,13,0.4172638302328071,Medium Risk,0,41.7
CUST-02318,Business,Monthly,Legal,299.55,18,3,24,7,0.4171085739762758,Medium Risk,0,41.7
CUST-03586,Professional,Two-Year,Healthcare,104.27,11,1,22,0,0.4169505712533656,Medium Risk,0,41.7
CUST-04982,Professional,Monthly,Education,100.64,7,7,22,7,0.4167813195120493,Medium Risk,0,41.7
CUST-01197,Enterprise,Monthly,Retail,737.18,6,3,14,4,0.416727811709068,Medium Risk,0,41.7
CUST-01620,Business,Annual,Legal,264.59,5,5,16,18,0.4167095317578087,Medium Risk,0,41.7
CUST-03445,Business,Monthly,Manufacturing,234.31,7,10,18,22,0.416559418450307,Medium Risk,0,41.7
CUST-03244,Professional,Monthly,Education,125.62,13,9,14,17,0.4164629823183531,Medium Risk,0,41.6
CUST-01020,Professional,Monthly,Education,97.46,7,10,12,28,0.41607484340767453,Medium Risk,0,41.6
CUST-02850,Starter,Monthly,Legal,26.6,16,8,26,2,0.41607349735886356,Medium Risk,1,41.6
CUST-02563,Starter,Annual,Marketing,31.28,7,6,22,3,0.41602145618034314,Medium Risk,0,41.6
CUST-02828,Business,Annual,Technology,313.27,6,7,19,56,0.41581021941257285,Medium Risk,0,41.6
CUST-03718,Professional,Annual,Manufacturing,107.98,9,5,21,24,0.41576298269547207,Medium Risk,0,41.6
CUST-00373,Professional,Annual,Education,122.21,6,8,7,34,0.41544195947834495,Medium Risk,0,41.5
CUST-04350,Starter,Annual,Legal,32.68,15,3,19,5,0.4150613106540376,Medium Risk,0,41.5
CUST-01618,Starter,Annual,Education,34.49,3,7,24,27,0.414834633655501,Medium Risk,0,41.5
CUST-04299,Starter,Two-Year,Marketing,29.25,9,5,8,13,0.4147986015632868,Medium Risk,0,41.5
CUST-02497,Business,Monthly,Technology,228.91,2,5,14,1,0.41457820177025345,Medium Risk,0,41.5
CUST-00885,Starter,Annual,Legal,30.78,4,6,16,2,0.41446438404937974,Medium Risk,0,41.4
CUST-04074,Business,Monthly,Finance,252.3,2,7,11,8,0.41436891035972495,Medium Risk,0,41.4
CUST-02526,Business,Monthly,Marketing,234.82,3,2,25,4,0.4142824986338398,Medium Risk,0,41.4
CUST-04478,Business,Monthly,Finance,312.38,3,8,18,1,0.4142432202902452,Medium Risk,1,41.4
CUST-04594,Starter,Annual,Manufacturing,34.43,2,5,25,21,0.4139453287002873,Medium Risk,0,41.4
CUST-04022,Professional,Annual,Marketing,123.08,23,4,17,6,0.41393822578037726,Medium Risk,1,41.4
CUST-04663,Business,Annual,Healthcare,319.78,2,1,25,9,0.41378604983143025,Medium Risk,0,41.4
CUST-02821,Professional,Monthly,Marketing,91.5,3,3,27,1,0.41368704315114163,Medium Risk,0,41.4
CUST-03910,Professional,Annual,Marketing,89.87,6,4,20,11,0.41341329450842046,Medium Risk,0,41.3
CUST-04451,Business,Monthly,Healthcare,247.41,17,9,14,1,0.41328620789637704,Medium Risk,1,41.3
CUST-01849,Starter,Monthly,Retail,37.11,3,8,21,14,0.4129404779218966,Medium Risk,1,41.3
CUST-03257,Starter,Monthly,Finance,36.6,26,5,25,5,0.41269668071563953,Medium Risk,0,41.3
CUST-00877,Starter,Annual,Finance,28.71,18,4,6,10,0.41266415899200937,Medium Risk,0,41.3
CUST-02524,Professional,Annual,Manufacturing,98.15,5,6,18,3,0.4125099930525346,Medium Risk,0,41.3
CUST-01715,Business,Two-Year,Retail,316.14,10,7,14,68,0.41243812930325907,Medium Risk,1,41.2
CUST-00817,Professional,Annual,Finance,107.28,4,3,16,0,0.41240689048677437,Medium Risk,0,41.2
CUST-02541,Enterprise,Annual,Legal,647.1,9,4,15,31,0.4120773202786544,Medium Risk,0,41.2
CUST-02353,Business,Annual,Healthcare,240.12,17,5,14,34,0.41197702091387606,Medium Risk,1,41.2
CUST-01811,Professional,Monthly,Finance,100.19,7,6,21,17,0.4118452897670567,Medium Risk,0,41.2
CUST-04217,Starter,Monthly,Healthcare,34.95,14,5,20,6,0.4116454417716677,Medium Risk,0,41.2
CUST-04034,Professional,Annual,Technology,91.02,4,9,22,15,0.4116327452231764,Medium Risk,0,41.2
CUST-02635,Professional,Monthly,Manufacturing,94.4,4,6,23,4,0.4115231281341633,Medium Risk,0,41.2
CUST-03468,Starter,Annual,Healthcare,28.47,10,7,14,7,0.4112686034419167,Medium Risk,1,41.1
CUST-04621,Business,Monthly,Healthcare,267.29,11,10,7,4,0.4111189333142139,Medium Risk,1,41.1
CUST-04979,Professional,Annual,Healthcare,98.68,1,9,16,5,0.41079128555051664,Medium Risk,0,41.1
CUST-00471,Starter,Monthly,Healthcare,31.33,8,7,30,4,0.4104915552075822,Medium Risk,1,41.0
CUST-00588,Starter,Two-Year,Education,30.37,1,6,16,24,0.41035621365046626,Medium Risk,0,41.0
CUST-00049,Starter,Annual,Finance,26.86,1,7,16,0,0.4101679515092422,Medium Risk,0,41.0
CUST-02400,Starter,Monthly,Education,36.09,1,8,19,22,0.410052522111569,Medium Risk,0,41.0
CUST-01897,Professional,Monthly,Marketing,91.5,10,8,33,5,0.40974945226022635,Medium Risk,1,41.0
CUST-01518,Enterprise,Monthly,Finance,643.05,9,9,13,44,0.4095972213396277,Medium Risk,0,41.0
CUST-00350,Professional,Monthly,Marketing,98.24,1,6,12,2,0.40948700932395116,Medium Risk,0,40.9
CUST-04186,Enterprise,Monthly,Finance,574.12,5,9,28,33,0.409421833518419,Medium Risk,0,40.9
CUST-00233,Starter,Annual,Marketing,28.55,4,7,13,5,0.40940645387913965,Medium Risk,0,40.9
CUST-00248,Business,Annual,Healthcare,286.16,22,2,8,6,0.4092252672165894,Medium Risk,0,40.9
CUST-03315,Starter,Annual,Retail,35.39,11,9,10,30,0.40917380009380006,Medium Risk,1,40.9
CUST-04911,Professional,Monthly,Technology,113.23,6,5,19,3,0.40914412321826416,Medium Risk,1,40.9
CUST-03085,Professional,Monthly,Legal,103.58,3,8,8,0,0.4090978112453769,Medium Risk,0,40.9
CUST-02959,Starter,Two-Year,Marketing,30.99,1,2,21,16,0.40889202024906535,Medium Risk,0,40.9
CUST-01728,Professional,Monthly,Legal,95.13,8,9,17,16,0.40867822790590685,Medium Risk,1,40.9
CUST-00765,Professional,Monthly,Retail,125.49,7,5,20,3,0.4085938473444188,Medium Risk,1,40.9
CUST-02134,Starter,Annual,Marketing,34.92,2,4,25,10,0.4085930361630262,Medium Risk,0,40.9
CUST-00997,Professional,Annual,Legal,100.92,13,4,19,19,0.40852811874713524,Medium Risk,0,40.9
CUST-00626,Professional,Monthly,Finance,119.96,7,9,13,14,0.40843237215484507,Medium Risk,0,40.8
CUST-01380,Starter,Annual,Healthcare,35.58,2,5,21,17,0.40842440051518286,Medium Risk,0,40.8
CUST-02276,Professional,Monthly,Manufacturing,101.76,11,9,16,0,0.40817188588805,Medium Risk,1,40.8
CUST-01759,Professional,Annual,Retail,98.51,1,3,20,3,0.40807016104515376,Medium Risk,0,40.8
CUST-01538,Professional,Annual,Education,89.38,12,2,16,0,0.40806684287691986,Medium Risk,0,40.8
CUST-03969,Starter,Two-Year,Technology,31.36,9,1,12,1,0.4078028377576361,Medium Risk,0,40.8
CUST-00718,Starter,Annual,Marketing,34.95,6,4,27,4,0.4076141698924421,Medium Risk,0,40.8
CUST-03506,Professional,Monthly,Retail,123.62,5,7,27,1,0.40724018661624967,Medium Risk,0,40.7
CUST-03098,Professional,Monthly,Healthcare,109.25,10,7,25,27,0.407170852621991,Medium Risk,1,40.7
CUST-01928,Starter,Two-Year,Healthcare,37.21,1,2,26,13,0.40712509064459973,Medium Risk,1,40.7
CUST-00700,Business,Monthly,Legal,267.0,7,6,29,31,0.40705560122765244,Medium Risk,0,40.7
CUST-02131,Professional,Annual,Marketing,123.12,10,7,5,31,0.40694028873517823,Medium Risk,0,40.7
CUST-00995,Professional,Monthly,Technology,118.98,5,7,30,7,0.40686043792583126,Medium Risk,0,40.7
CUST-01954,Starter,Monthly,Technology,26.38,10,8,23,21,0.4068038381660914,Medium Risk,0,40.7
CUST-04248,Starter,Annual,Manufacturing,35.55,22,1,30,33,0.4067036603919202,Medium Risk,0,40.7
CUST-00286,Professional,Monthly,Healthcare,111.68,12,6,21,11,0.40655144873924615,Medium Risk,0,40.7
CUST-03795,Starter,Monthly,Technology,27.32,9,2,25,1,0.40644112186932263,Medium Risk,0,40.6
CUST-03666,Business,Monthly,Manufacturing,257.99,5,7,16,9,0.406361106073043,Medium Risk,0,40.6
CUST-00744,Business,Monthly,Retail,253.29,12,7,7,4,0.40627148427598947,Medium Risk,0,40.6
CUST-03404,Enterprise,Monthly,Marketing,738.89,1,5,19,55,0.4061818916719948,Medium Risk,1,40.6
CUST-04922,Professional,Monthly,Legal,112.98,13,7,26,18,0.4060286231972518,Medium Risk,0,40.6
CUST-00003,Professional,Monthly,Manufacturing,103.32,2,10,16,5,0.40601947355134416,Medium Risk,0,40.6
CUST-04671,Professional,Monthly,Retail,119.25,8,10,11,12,0.40599561325424344,Medium Risk,1,40.6
CUST-03767,Business,Monthly,Technology,310.06,3,6,5,10,0.4059027216081526,Medium Risk,0,40.6
CUST-03877,Starter,Annual,Marketing,35.28,9,2,16,0,0.40585746027030506,Medium Risk,1,40.6
CUST-02842,Business,Monthly,Manufacturing,234.24,1,10,17,33,0.4057070950900671,Medium Risk,0,40.6
CUST-01354,Professional,Annual,Marketing,104.5,7,4,20,12,0.4056833441337134,Medium Risk,0,40.6
CUST-00963,Business,Annual,Marketing,262.32,14,8,24,44,0.40537580432792386,Medium Risk,1,40.5
CUST-04852,Business,Monthly,Finance,315.57,21,5,23,4,0.4053145751776729,Medium Risk,0,40.5
CUST-04625,Business,Annual,Healthcare,264.52,3,1,21,17,0.40508860040734995,Medium Risk,1,40.5
CUST-02326,Starter,Monthly,Education,31.66,9,9,23,4,0.40501591531057723,Medium Risk,0,40.5
CUST-00945,Professional,Monthly,Technology,124.68,5,7,17,2,0.40495525771775054,Medium Risk,1,40.5
CUST-01313,Business,Annual,Manufacturing,319.56,11,10,20,15,0.40489888686752434,Medium Risk,1,40.5
CUST-04984,Professional,Monthly,Legal,93.43,1,8,19,13,0.4048949702823677,Medium Risk,0,40.5
CUST-01263,Starter,Annual,Marketing,31.36,3,5,19,2,0.40443846016348134,Medium Risk,0,40.4
CUST-01169,Professional,Annual,Healthcare,92.81,13,8,13,23,0.40420654559943214,Medium Risk,0,40.4
CUST-03267,Professional,Monthly,Legal,123.9,11,5,18,11,0.4041091574167231,Medium Risk,0,40.4
CUST-03807,Starter,Monthly,Finance,31.2,18,10,14,0,0.4040771504807674,Medium Risk,0,40.4
CUST-01362,Professional,Annual,Healthcare,96.38,6,4,17,2,0.4038351513554898,Medium Risk,0,40.4
CUST-02367,Business,Monthly,Legal,294.48,22,4,16,34,0.4036486692082953,Medium Risk,0,40.4
CUST-03021,Professional,Annual,Technology,109.88,1,6,17,6,0.403373590737778,Medium Risk,0,40.3
CUST-03201,Starter,Annual,Healthcare,37.65,1,10,15,14,0.40336904274612284,Medium Risk,0,40.3
CUST-00568,Starter,Annual,Finance,28.33,7,8,23,28,0.40335174730748086,Medium Risk,0,40.3
CUST-01264,Professional,Two-Year,Retail,109.01,14,1,12,15,0.4030747021487351,Medium Risk,0,40.3
CUST-04089,Starter,Annual,Healthcare,33.98,11,4,17,0,0.4030489886267397,Medium Risk,1,40.3
CUST-04494,Starter,Annual,Finance,36.38,6,6,19,17,0.40303217998662655,Medium Risk,0,40.3
CUST-00187,Business,Two-Year,Manufacturing,225.72,15,5,12,45,0.4028205445863831,Medium Risk,0,40.3
CUST-03106,Professional,Annual,Retail,98.1,15,2,18,5,0.4027844450856983,Medium Risk,1,40.3
CUST-00845,Enterprise,Monthly,Marketing,548.55,3,5,19,36,0.4027364791016293,Medium Risk,0,40.3
CUST-01254,Business,Annual,Healthcare,239.95,4,5,17,12,0.4026879553123904,Medium Risk,0,40.3
CUST-00096,Starter,Annual,Healthcare,32.58,5,4,21,8,0.4025384634238361,Medium Risk,0,40.3
CUST-02425,Business,Monthly,Education,242.98,13,5,11,6,0.4022458903461355,Medium Risk,0,40.2
CUST-01396,Business,Annual,Finance,298.15,2,4,19,8,0.40209924300238364,Medium Risk,0,40.2
CUST-04763,Starter,Annual,Retail,28.44,4,4,15,1,0.4019047925740615,Medium Risk,0,40.2
CUST-03879,Professional,Monthly,Technology,113.21,2,6,24,11,0.4018658365827736,Medium Risk,0,40.2
CUST-03325,Enterprise,Annual,Manufacturing,750.27,6,1,12,0,0.4018244845153981,Medium Risk,0,40.2
CUST-00132,Business,Monthly,Retail,258.6,16,2,20,1,0.40179493226667307,Medium Risk,0,40.2
CUST-00581,Business,Monthly,Healthcare,261.79,11,9,26,59,0.4017204528233777,Medium Risk,0,40.2
CUST-00815,Professional,Monthly,Technology,109.03,7,6,14,1,0.4017131610155739,Medium Risk,0,40.2
CUST-04939,Starter,Two-Year,Retail,34.34,4,2,22,12,0.4016579841885642,Medium Risk,0,40.2
CUST-03816,Starter,Annual,Manufacturing,31.65,17,8,9,1,0.40112291014397905,Medium Risk,0,40.1
CUST-02903,Enterprise,Monthly,Manufacturing,731.52,2,1,19,9,0.4009370462727439,Medium Risk,0,40.1
CUST-01480,Professional,Annual,Technology,92.54,1,6,12,22,0.4006238337816937,Medium Risk,0,40.1
CUST-03704,Business,Monthly,Legal,298.4,7,7,10,7,0.40052982876882165,Medium Risk,0,40.1
CUST-00598,Starter,Annual,Healthcare,32.55,8,10,15,26,0.4003475005025674,Medium Risk,1,40.0
CUST-04614,Starter,Annual,Technology,35.77,3,6,12,0,0.3996562741705294,Medium Risk,0,40.0
CUST-02666,Business,Annual,Manufacturing,265.98,9,9,18,22,0.3994446290453953,Medium Risk,0,39.9
CUST-04938,Professional,Two-Year,Retail,101.04,8,8,6,55,0.39922079070738664,Medium Risk,0,39.9
CUST-02827,Business,Monthly,Marketing,235.13,24,8,20,6,0.3992047433523006,Medium Risk,0,39.9
CUST-03511,Starter,Two-Year,Education,33.2,4,1,20,7,0.3991940869817667,Medium Risk,0,39.9
CUST-02535,Professional,Two-Year,Legal,110.85,1,1,20,5,0.3988386868846778,Medium Risk,0,39.9
CUST-03970,Starter,Two-Year,Legal,27.37,10,4,19,4,0.39840493049402015,Medium Risk,0,39.8
CUST-04651,Business,Monthly,Legal,311.66,14,7,11,5,0.39823741593555895,Medium Risk,0,39.8
CUST-03301,Business,Monthly,Legal,270.53,17,5,14,18,0.39814841363945475,Medium Risk,0,39.8
CUST-01578,Starter,Annual,Finance,33.15,8,6,12,10,0.39745777361187157,Medium Risk,0,39.7
CUST-02092,Professional,Monthly,Marketing,91.88,10,3,21,4,0.39742497764580964,Medium Risk,1,39.7
CUST-01192,Professional,Monthly,Technology,105.93,6,6,20,15,0.39737275187289645,Medium Risk,0,39.7
CUST-04744,Business,Monthly,Legal,231.17,6,8,8,21,0.39714987405431434,Medium Risk,0,39.7
CUST-03693,Business,Annual,Manufacturing,303.01,2,4,20,18,0.3971178589500853,Medium Risk,0,39.7
CUST-00435,Professional,Monthly,Retail,108.3,4,9,18,37,0.39704417634502287,Medium Risk,0,39.7
CUST-02478,Professional,Monthly,Retail,117.83,7,8,15,22,0.3968355356909259,Medium Risk,0,39.7
CUST-04869,Professional,Monthly,Technology,93.89,4,5,23,8,0.39657290873876005,Medium Risk,0,39.7
CUST-02196,Starter,Monthly,Retail,28.5,17,8,26,29,0.39648403049769476,Medium Risk,0,39.6
CUST-00101,Business,Two-Year,Legal,312.21,2,6,20,4,0.39625707819320466,Medium Risk,0,39.6
CUST-04537,Starter,Annual,Retail,35.41,15,7,25,25,0.39615088076973387,Medium Risk,0,39.6
CUST-00543,Professional,Annual,Legal,105.29,9,2,21,1,0.3959941332429278,Medium Risk,0,39.6
CUST-02933,Professional,Annual,Finance,103.37,7,4,19,24,0.3958051838656057,Medium Risk,0,39.6
CUST-02716,Starter,Annual,Retail,31.01,20,5,32,5,0.3956463252447376,Medium Risk,0,39.6
CUST-02972,Professional,Annual,Legal,104.33,21,1,12,4,0.39537999810094876,Medium Risk,0,39.5
CUST-01375,Professional,Annual,Healthcare,121.82,12,8,6,7,0.395258225527058,Medium Risk,1,39.5
CUST-01856,Business,Two-Year,Marketing,263.85,2,3,19,0,0.3952562546262566,Medium Risk,1,39.5
CUST-03689,Starter,Two-Year,Education,36.68,8,2,21,16,0.3952426311343747,Medium Risk,0,39.5
CUST-02591,Enterprise,Monthly,Technology,713.84,17,5,27,5,0.39499777619772913,Medium Risk,1,39.5
CUST-04657,Enterprise,Monthly,Legal,588.28,8,4,17,8,0.39489548181251605,Medium Risk,0,39.5
CUST-04556,Enterprise,Monthly,Manufacturing,665.49,6,9,14,3,0.394854686438386,Medium Risk,1,39.5
CUST-01949,Enterprise,Annual,Retail,628.05,10,1,22,1,0.3947835966972288,Medium Risk,0,39.5
CUST-01714,Professional,Monthly,Finance,117.36,20,5,25,0,0.39470787642822636,Medium Risk,0,39.5
CUST-01863,Professional,Annual,Technology,119.99,16,7,23,47,0.3945514706121692,Medium Risk,0,39.5
CUST-02177,Starter,Annual,Manufacturing,35.17,20,9,7,10,0.39453248845147093,Medium Risk,1,39.5
CUST-02892,Starter,Monthly,Technology,33.64,20,9,25,15,0.39452691615363206,Medium Risk,0,39.5
CUST-03843,Professional,Two-Year,Healthcare,101.62,5,7,10,22,0.3944670234114932,Medium Risk,0,39.4
CUST-02582,Business,Monthly,Legal,225.08,12,8,17,10,0.3944652451644899,Medium Risk,0,39.4
CUST-02727,Enterprise,Annual,Retail,694.74,11,8,10,2,0.3944643805001322,Medium Risk,0,39.4
CUST-03671,Starter,Monthly,Manufacturing,36.51,3,10,17,14,0.3940822502001933,Medium Risk,1,39.4
CUST-02732,Professional,Annual,Technology,103.43,1,3,23,8,0.39375591179189207,Medium Risk,0,39.4
CUST-02572,Business,Monthly,Technology,281.09,3,9,10,4,0.39302757417272877,Medium Risk,0,39.3
CUST-03659,Professional,Monthly,Healthcare,91.91,6,9,22,3,0.3929909391325101,Medium Risk,0,39.3
CUST-01051,Starter,Monthly,Technology,31.62,22,9,19,6,0.39289228482822325,Medium Risk,0,39.3
CUST-02402,Business,Monthly,Manufacturing,297.66,7,7,29,27,0.39284436552275365,Medium Risk,0,39.3
CUST-04595,Starter,Annual,Technology,34.55,3,6,7,5,0.39277221976619625,Medium Risk,0,39.3
CUST-03596,Business,Monthly,Legal,249.0,3,9,11,3,0.39268216624183155,Medium Risk,1,39.3
CUST-02395,Business,Annual,Technology,226.85,14,4,17,2,0.39258258053549633,Medium Risk,1,39.3
CUST-04482,Business,Monthly,Legal,252.65,4,5,17,0,0.39213318288683197,Medium Risk,0,39.2
CUST-00862,Professional,Monthly,Legal,97.11,10,5,24,1,0.3919881542167127,Medium Risk,0,39.2
CUST-01718,Business,Annual,Marketing,311.66,8,4,15,3,0.3919544800740353,Medium Risk,1,39.2
CUST-00244,Starter,Annual,Healthcare,35.07,16,7,18,17,0.391814796197016,Medium Risk,0,39.2
CUST-00194,Starter,Two-Year,Healthcare,31.56,1,9,12,0,0.3915633291699215,Medium Risk,0,39.2
CUST-04989,Professional,Annual,Manufacturing,97.94,5,6,9,16,0.3915611838274217,Medium Risk,0,39.2
CUST-04122,Enterprise,Monthly,Manufacturing,661.79,16,5,13,8,0.39120269573379357,Medium Risk,0,39.1
CUST-02163,Professional,Annual,Manufacturing,106.45,3,10,8,2,0.3911608942965416,Medium Risk,0,39.1
CUST-04885,Starter,Monthly,Marketing,29.43,18,8,17,6,0.39108380573583823,Medium Risk,1,39.1
CUST-04487,Professional,Monthly,Healthcare,110.48,17,8,17,5,0.3910110708707799,Medium Risk,0,39.1
CUST-01661,Professional,Annual,Healthcare,127.44,15,4,15,22,0.3909101385409173,Medium Risk,0,39.1
CUST-01670,Business,Monthly,Education,283.87,16,7,12,6,0.3908812239954978,Medium Risk,0,39.1
CUST-01533,Starter,Two-Year,Legal,32.06,9,3,8,8,0.39081133337421414,Medium Risk,1,39.1
CUST-03162,Professional,Annual,Retail,119.29,3,2,17,10,0.390779721408516,Medium Risk,0,39.1
CUST-03026,Professional,Monthly,Technology,106.11,7,7,19,14,0.390763482415014,Medium Risk,0,39.1
CUST-04803,Starter,Two-Year,Education,28.84,17,6,20,29,0.3906902729472344,Medium Risk,0,39.1
CUST-04151,Professional,Two-Year,Marketing,92.68,2,3,21,5,0.3906902373515956,Medium Risk,1,39.1
CUST-02272,Professional,Two-Year,Retail,103.02,8,3,22,39,0.39046206497265223,Medium Risk,0,39.0
CUST-02407,Business,Monthly,Education,313.43,26,6,24,61,0.39044233369372894,Medium Risk,0,39.0
CUST-04570,Starter,Monthly,Technology,26.91,12,7,26,3,0.3897026563197439,Medium Risk,0,39.0
CUST-01739,Starter,Annual,Technology,26.38,11,3,21,7,0.38959839838138927,Medium Risk,1,39.0
CUST-02565,Professional,Annual,Legal,96.11,5,4,25,8,0.3895389163284188,Medium Risk,0,39.0
CUST-04174,Business,Monthly,Legal,316.79,2,7,25,5,0.38899521762330214,Medium Risk,0,38.9
CUST-00693,Starter,Monthly,Legal,29.26,7,10,30,14,0.3889872526536349,Medium Risk,0,38.9
CUST-01996,Professional,Annual,Legal,97.75,12,9,22,39,0.388798307294753,Medium Risk,0,38.9
CUST-00422,Business,Monthly,Finance,228.81,3,3,25,3,0.3886162755989258,Medium Risk,1,38.9
CUST-04919,Professional,Monthly,Finance,89.65,8,6,17,6,0.38852706174525753,Medium Risk,0,38.9
CUST-03347,Starter,Annual,Education,37.14,3,6,20,24,0.38849275729872174,Medium Risk,0,38.8
CUST-03444,Professional,Two-Year,Finance,123.0,8,8,6,35,0.3882961202952609,Medium Risk,0,38.8
CUST-03524,Starter,Annual,Marketing,36.52,5,6,13,20,0.3879139480984868,Medium Risk,0,38.8
CUST-01988,Professional,Monthly,Legal,105.87,2,10,23,10,0.387785097390665,Medium Risk,0,38.8
CUST-03207,Professional,Monthly,Finance,123.8,7,7,12,0,0.38749116447001214,Medium Risk,0,38.7
CUST-00762,Professional,Annual,Retail,115.04,18,6,21,24,0.3874682718436417,Medium Risk,0,38.7
CUST-02606,Business,Annual,Retail,322.59,1,6,18,31,0.3869318435711167,Medium Risk,0,38.7
CUST-04024,Business,Annual,Manufacturing,314.72,4,8,17,0,0.3868181832398007,Medium Risk,0,38.7
CUST-01013,Business,Monthly,Healthcare,272.94,20,5,25,12,0.38680393641277816,Medium Risk,0,38.7
CUST-01722,Business,Annual,Marketing,249.64,28,9,8,16,0.38669918757659905,Medium Risk,0,38.7
CUST-04454,Professional,Monthly,Education,125.67,5,10,20,15,0.38647437183895067,Medium Risk,0,38.6
CUST-02740,Professional,Two-Year,Healthcare,110.18,5,6,22,9,0.3864435363409166,Medium Risk,0,38.6
CUST-02620,Enterprise,Two-Year,Legal,725.48,14,5,13,23,0.38642540302039924,Medium Risk,0,38.6
CUST-03143,Enterprise,Monthly,Retail,580.55,10,2,18,2,0.38633991254844086,Medium Risk,1,38.6
CUST-02070,Business,Monthly,Legal,244.98,7,8,28,32,0.3861305791429681,Medium Risk,1,38.6
CUST-02926,Professional,Monthly,Manufacturing,89.9,5,8,20,6,0.3859630458685015,Medium Risk,0,38.6
CUST-04523,Professional,Monthly,Education,114.14,16,10,10,4,0.38593708975250746,Medium Risk,0,38.6
CUST-01173,Professional,Annual,Healthcare,90.11,5,6,16,0,0.3858749722597673,Medium Risk,1,38.6
CUST-00692,Starter,Annual,Education,26.43,6,7,9,13,0.38582919881897204,Medium Risk,0,38.6
CUST-03846,Business,Monthly,Legal,235.82,7,2,25,5,0.3857939236252167,Medium Risk,0,38.6
CUST-02612,Professional,Annual,Finance,122.79,7,4,22,15,0.38573830813785537,Medium Risk,1,38.6
CUST-04428,Business,Monthly,Legal,227.6,5,7,13,15,0.3856230573754015,Medium Risk,0,38.6
CUST-00369,Professional,Monthly,Healthcare,123.71,5,9,16,7,0.3855470816462243,Medium Risk,0,38.6
CUST-00046,Professional,Annual,Retail,103.03,9,3,24,11,0.38515169126904114,Medium Risk,0,38.5
CUST-00480,Business,Monthly,Legal,263.83,6,7,10,9,0.38502453030744493,Medium Risk,0,38.5
CUST-01435,Starter,Monthly,Technology,30.69,13,5,22,10,0.3849631740678131,Medium Risk,0,38.5
CUST-01288,Professional,Monthly,Manufacturing,109.82,14,7,15,16,0.38477714705207233,Medium Risk,1,38.5
